Date,Apple TV App Units,iPad App Units,iPhone App Units,iPod App Units,Apple TV Active Devices,iPad Active Devices,iPhone Active Devices,iPod Active Devices,Canada App Units,World App Units,Canada Active Devices,World Active Devices,Canada Active Devices,Apple TV Sessions,iPad Sessions,iPhone Sessions,iPod Sessions,Apple TV Active Last 30 Days,iPad Active Last 30 Days,iPhone Active Last 30 Days,iPod Active Last 30 Days,Canada Sessions,Canada Active Last 30 Days,World Sessions,World Active Last 30 Days
1/3/18,-,1.0,1.0,0.0,-,2.0,30.0,0.0,1.0,1.0,28.0,4.0,28.0,-,12.0,70.0,0.0,-,10.0,372.0,0.0,61.0,310.0,21.0,63.0
1/4/18,-,0.0,3.0,0.0,-,0.0,40.0,0.0,3.0,0.0,35.0,6.0,35.0,-,0.0,128.0,0.0,-,10.0,377.0,0.0,121.0,315.0,7.0,66.0
1/5/18,-,0.0,3.0,0.0,-,1.0,35.0,0.0,2.0,1.0,33.0,3.0,33.0,-,2.0,109.0,0.0,-,10.0,369.0,0.0,105.0,310.0,6.0,65.0
1/6/18,-,0.0,4.0,0.0,-,1.0,27.0,0.0,4.0,0.0,26.0,2.0,26.0,-,3.0,68.0,0.0,-,10.0,366.0,0.0,65.0,309.0,6.0,62.0
1/7/18,-,0.0,4.0,0.0,-,2.0,27.0,0.0,2.0,2.0,25.0,4.0,25.0,-,2.0,62.0,0.0,-,11.0,365.0,0.0,52.0,308.0,12.0,63.0
1/8/18,-,0.0,6.0,0.0,-,1.0,41.0,0.0,6.0,0.0,36.0,6.0,36.0,-,1.0,79.0,0.0,-,11.0,374.0,0.0,66.0,316.0,14.0,65.0
1/9/18,-,0.0,3.0,0.0,-,0.0,36.0,0.0,2.0,1.0,34.0,2.0,34.0,-,0.0,99.0,0.0,-,10.0,378.0,0.0,91.0,319.0,8.0,65.0
1/10/18,-,0.0,3.0,0.0,-,2.0,26.0,0.0,2.0,1.0,24.0,3.0,24.0,-,2.0,57.0,0.0,-,12.0,375.0,0.0,52.0,314.0,6.0,67.0
1/11/18,-,0.0,2.0,0.0,-,1.0,31.0,0.0,2.0,0.0,28.0,4.0,28.0,-,1.0,59.0,0.0,-,12.0,363.0,0.0,53.0,307.0,7.0,63.0
1/12/18,-,0.0,6.0,0.0,-,1.0,38.0,0.0,4.0,2.0,37.0,2.0,37.0,-,1.0,93.0,0.0,-,13.0,365.0,0.0,91.0,309.0,3.0,63.0
1/13/18,-,1.0,4.0,0.0,-,0.0,33.0,0.0,2.0,2.0,31.0,2.0,31.0,-,0.0,79.0,0.0,-,13.0,360.0,0.0,77.0,306.0,2.0,63.0
1/14/18,-,0.0,4.0,0.0,-,1.0,30.0,0.0,3.0,1.0,26.0,5.0,26.0,-,1.0,101.0,0.0,-,12.0,354.0,0.0,84.0,298.0,18.0,64.0
1/15/18,-,0.0,10.0,0.0,-,1.0,36.0,0.0,10.0,0.0,28.0,8.0,28.0,-,1.0,90.0,0.0,-,11.0,355.0,0.0,79.0,299.0,11.0,63.0
1/16/18,-,0.0,3.0,0.0,-,1.0,38.0,0.0,3.0,0.0,36.0,2.0,36.0,-,6.0,79.0,0.0,-,11.0,356.0,0.0,79.0,300.0,5.0,62.0
1/17/18,-,0.0,7.0,0.0,-,1.0,43.0,0.0,7.0,0.0,40.0,5.0,40.0,-,3.0,113.0,0.0,-,11.0,360.0,0.0,104.0,307.0,12.0,61.0
1/18/18,-,0.0,3.0,0.0,-,0.0,39.0,0.0,2.0,1.0,32.0,6.0,32.0,-,0.0,97.0,0.0,-,11.0,357.0,0.0,85.0,306.0,11.0,60.0
1/19/18,-,0.0,5.0,0.0,-,0.0,33.0,0.0,5.0,0.0,29.0,4.0,29.0,-,0.0,72.0,0.0,-,11.0,359.0,0.0,63.0,308.0,9.0,60.0
1/20/18,-,1.0,2.0,0.0,-,1.0,32.0,0.0,3.0,0.0,30.0,3.0,30.0,-,3.0,89.0,0.0,-,12.0,359.0,0.0,80.0,312.0,12.0,58.0
1/21/18,-,0.0,1.0,0.0,-,1.0,36.0,0.0,1.0,0.0,33.0,4.0,33.0,-,1.0,111.0,0.0,-,12.0,360.0,0.0,104.0,312.0,8.0,59.0
1/22/18,-,0.0,2.0,0.0,-,1.0,40.0,0.0,2.0,0.0,37.0,4.0,37.0,-,2.0,117.0,0.0,-,13.0,360.0,0.0,109.0,313.0,10.0,59.0
1/23/18,-,0.0,5.0,0.0,-,2.0,41.0,0.0,5.0,0.0,40.0,3.0,40.0,-,3.0,142.0,0.0,-,13.0,368.0,0.0,141.0,322.0,4.0,58.0
1/24/18,-,0.0,5.0,0.0,-,3.0,43.0,0.0,4.0,1.0,34.0,12.0,34.0,-,11.0,125.0,0.0,-,14.0,379.0,0.0,103.0,328.0,33.0,64.0
1/25/18,-,0.0,6.0,0.0,-,3.0,35.0,0.0,5.0,1.0,34.0,4.0,34.0,-,11.0,106.0,0.0,-,14.0,383.0,0.0,110.0,330.0,7.0,65.0
1/26/18,-,0.0,3.0,0.0,-,3.0,46.0,0.0,2.0,1.0,42.0,6.0,42.0,-,7.0,108.0,0.0,-,14.0,380.0,0.0,98.0,330.0,17.0,63.0
1/27/18,-,0.0,2.0,0.0,-,3.0,42.0,0.0,2.0,0.0,41.0,4.0,41.0,-,7.0,126.0,0.0,-,15.0,377.0,0.0,125.0,328.0,8.0,64.0
1/28/18,-,1.0,4.0,0.0,-,3.0,36.0,0.0,5.0,0.0,37.0,2.0,37.0,-,7.0,107.0,0.0,-,16.0,373.0,0.0,105.0,328.0,9.0,61.0
1/29/18,-,0.0,3.0,0.0,-,0.0,54.0,0.0,3.0,0.0,47.0,8.0,47.0,-,0.0,117.0,0.0,-,16.0,385.0,0.0,101.0,338.0,16.0,62.0
1/30/18,-,0.0,6.0,0.0,-,1.0,34.0,0.0,4.0,2.0,28.0,7.0,28.0,-,1.0,118.0,0.0,-,17.0,383.0,0.0,95.0,338.0,24.0,61.0
1/31/18,-,0.0,2.0,0.0,-,0.0,30.0,0.0,2.0,0.0,26.0,4.0,26.0,-,0.0,97.0,0.0,-,17.0,378.0,0.0,77.0,337.0,20.0,58.0
2/1/18,-,1.0,5.0,0.0,-,1.0,44.0,0.0,6.0,0.0,40.0,4.0,40.0,-,1.0,107.0,0.0,-,17.0,379.0,0.0,94.0,338.0,12.0,57.0
2/2/18,-,0.0,4.0,0.0,-,1.0,41.0,0.0,4.0,0.0,38.0,4.0,38.0,-,2.0,94.0,0.0,-,16.0,379.0,0.0,88.0,338.0,8.0,55.0
2/3/18,-,0.0,6.0,0.0,-,0.0,34.0,0.0,5.0,1.0,32.0,2.0,32.0,-,0.0,106.0,0.0,-,16.0,377.0,0.0,104.0,336.0,2.0,53.0
2/4/18,-,1.0,2.0,0.0,-,1.0,39.0,0.0,2.0,1.0,34.0,6.0,34.0,-,1.0,152.0,0.0,-,16.0,377.0,0.0,132.0,333.0,21.0,56.0
2/5/18,-,0.0,8.0,0.0,-,1.0,52.0,0.0,7.0,1.0,47.0,6.0,47.0,-,1.0,162.0,0.0,-,16.0,384.0,0.0,144.0,340.0,19.0,57.0
2/6/18,-,0.0,7.0,0.0,-,0.0,51.0,0.0,4.0,3.0,42.0,8.0,42.0,-,0.0,104.0,0.0,-,16.0,391.0,0.0,82.0,343.0,22.0,61.0
2/7/18,-,1.0,6.0,0.0,-,1.0,43.0,0.0,5.0,2.0,39.0,5.0,39.0,-,1.0,101.0,0.0,-,16.0,391.0,0.0,90.0,344.0,12.0,59.0
2/8/18,-,0.0,6.0,0.0,-,0.0,39.0,0.0,6.0,0.0,31.0,8.0,31.0,-,0.0,130.0,0.0,-,16.0,395.0,0.0,110.0,347.0,20.0,60.0
2/9/18,-,0.0,4.0,0.0,-,0.0,38.0,0.0,4.0,0.0,32.0,6.0,32.0,-,0.0,81.0,0.0,-,15.0,402.0,0.0,72.0,353.0,9.0,61.0
2/10/18,-,0.0,5.0,0.0,-,0.0,43.0,0.0,5.0,0.0,40.0,3.0,40.0,-,0.0,117.0,0.0,-,14.0,402.0,0.0,108.0,350.0,9.0,63.0
2/11/18,-,0.0,2.0,0.0,-,1.0,35.0,0.0,2.0,0.0,32.0,4.0,32.0,-,1.0,105.0,0.0,-,13.0,402.0,0.0,97.0,350.0,9.0,63.0
2/12/18,-,0.0,3.0,0.0,-,1.0,43.0,0.0,3.0,0.0,37.0,7.0,37.0,-,8.0,97.0,0.0,-,13.0,406.0,0.0,75.0,353.0,30.0,63.0
2/13/18,-,0.0,6.0,0.0,-,0.0,42.0,0.0,6.0,0.0,36.0,6.0,36.0,-,0.0,143.0,0.0,-,13.0,408.0,0.0,117.0,355.0,26.0,63.0
2/14/18,-,2.0,7.0,0.0,-,0.0,41.0,0.0,9.0,0.0,36.0,5.0,36.0,-,0.0,120.0,0.0,-,13.0,412.0,0.0,113.0,361.0,7.0,63.0
2/15/18,-,1.0,3.0,0.0,-,0.0,28.0,0.0,3.0,1.0,27.0,1.0,27.0,-,0.0,81.0,0.0,-,13.0,408.0,0.0,80.0,357.0,1.0,63.0
2/16/18,-,0.0,4.0,0.0,-,0.0,38.0,0.0,3.0,1.0,34.0,5.0,34.0,-,0.0,113.0,0.0,-,13.0,406.0,0.0,99.0,355.0,14.0,62.0
2/17/18,-,1.0,1.0,0.0,-,2.0,34.0,0.0,1.0,1.0,32.0,4.0,32.0,-,2.0,107.0,0.0,-,14.0,409.0,0.0,93.0,357.0,16.0,65.0
2/18/18,-,0.0,1.0,0.0,-,1.0,42.0,0.0,1.0,0.0,38.0,5.0,38.0,-,3.0,88.0,0.0,-,14.0,408.0,0.0,77.0,357.0,14.0,64.0
2/19/18,-,0.0,3.0,0.0,-,2.0,35.0,0.0,2.0,1.0,32.0,5.0,32.0,-,2.0,92.0,0.0,-,14.0,404.0,0.0,85.0,354.0,9.0,64.0
2/20/18,-,0.0,5.0,0.0,-,1.0,43.0,0.0,5.0,0.0,39.0,5.0,39.0,-,2.0,153.0,0.0,-,15.0,408.0,0.0,142.0,360.0,13.0,63.0
2/21/18,-,0.0,7.0,0.0,-,0.0,36.0,0.0,7.0,0.0,30.0,6.0,30.0,-,0.0,93.0,0.0,-,14.0,404.0,0.0,84.0,355.0,9.0,63.0
2/22/18,-,0.0,3.0,0.0,-,2.0,43.0,0.0,3.0,0.0,39.0,6.0,39.0,-,2.0,152.0,0.0,-,14.0,401.0,0.0,141.0,353.0,13.0,62.0
2/23/18,-,0.0,3.0,0.0,-,0.0,38.0,0.0,2.0,1.0,35.0,2.0,35.0,-,0.0,166.0,0.0,-,13.0,397.0,0.0,162.0,349.0,2.0,60.0
2/24/18,-,1.0,1.0,0.0,-,3.0,32.0,0.0,2.0,0.0,34.0,1.0,34.0,-,10.0,113.0,0.0,-,13.0,397.0,0.0,122.0,349.0,1.0,60.0
2/25/18,-,0.0,2.0,0.0,-,2.0,38.0,0.0,1.0,1.0,34.0,6.0,34.0,-,4.0,98.0,0.0,-,13.0,398.0,0.0,93.0,349.0,9.0,61.0
2/26/18,-,1.0,2.0,0.0,-,1.0,44.0,0.0,3.0,0.0,38.0,7.0,38.0,-,2.0,119.0,0.0,-,12.0,397.0,0.0,110.0,348.0,11.0,61.0
2/27/18,-,1.0,4.0,0.0,-,0.0,39.0,0.0,5.0,0.0,33.0,6.0,33.0,-,0.0,161.0,0.0,-,11.0,397.0,0.0,151.0,346.0,10.0,62.0
2/28/18,-,0.0,2.0,0.0,-,0.0,34.0,0.0,1.0,1.0,30.0,4.0,30.0,-,0.0,102.0,0.0,-,11.0,391.0,0.0,87.0,340.0,15.0,63.0
3/1/18,-,0.0,10.0,0.0,-,1.0,38.0,0.0,8.0,2.0,32.0,7.0,32.0,-,1.0,132.0,0.0,-,11.0,389.0,0.0,110.0,340.0,23.0,61.0
3/2/18,-,0.0,0.0,0.0,-,0.0,39.0,0.0,0.0,0.0,35.0,5.0,35.0,-,0.0,154.0,0.0,-,11.0,384.0,0.0,125.0,335.0,29.0,60.0
3/3/18,-,0.0,3.0,0.0,-,0.0,29.0,0.0,3.0,0.0,27.0,2.0,27.0,-,0.0,81.0,0.0,-,11.0,384.0,0.0,68.0,337.0,13.0,59.0
3/4/18,-,0.0,1.0,0.0,-,1.0,37.0,0.0,1.0,0.0,34.0,4.0,34.0,-,2.0,104.0,0.0,-,10.0,379.0,0.0,90.0,333.0,16.0,58.0
3/5/18,-,0.0,3.0,0.0,-,1.0,59.0,0.0,3.0,0.0,54.0,6.0,54.0,-,1.0,189.0,0.0,-,10.0,381.0,0.0,171.0,334.0,19.0,59.0
3/6/18,-,0.0,3.0,0.0,-,1.0,47.0,0.0,3.0,0.0,46.0,2.0,46.0,-,1.0,153.0,0.0,-,10.0,381.0,0.0,150.0,335.0,4.0,58.0
3/7/18,-,0.0,3.0,0.0,-,1.0,37.0,0.0,1.0,2.0,34.0,4.0,34.0,-,11.0,83.0,0.0,-,10.0,384.0,0.0,78.0,337.0,16.0,58.0
3/8/18,-,0.0,4.0,0.0,-,1.0,49.0,0.0,2.0,2.0,41.0,8.0,41.0,-,5.0,150.0,0.0,-,10.0,383.0,0.0,140.0,335.0,12.0,60.0
3/9/18,-,2.0,4.0,0.0,-,0.0,43.0,0.0,5.0,1.0,38.0,6.0,38.0,-,0.0,185.0,0.0,-,10.0,378.0,0.0,163.0,331.0,22.0,60.0
3/10/18,-,0.0,5.0,0.0,-,2.0,34.0,0.0,5.0,0.0,32.0,4.0,32.0,-,11.0,91.0,0.0,-,10.0,378.0,0.0,91.0,334.0,11.0,58.0
3/11/18,-,0.0,1.0,0.0,-,1.0,37.0,0.0,1.0,0.0,32.0,6.0,32.0,-,3.0,107.0,0.0,-,10.0,372.0,0.0,103.0,330.0,7.0,56.0
3/12/18,-,0.0,6.0,0.0,-,1.0,47.0,0.0,3.0,3.0,40.0,8.0,40.0,-,3.0,196.0,0.0,-,10.0,380.0,0.0,161.0,333.0,38.0,59.0
3/13/18,-,0.0,5.0,0.0,-,3.0,52.0,0.0,5.0,0.0,49.0,5.0,49.0,-,8.0,205.0,0.0,-,12.0,378.0,0.0,193.0,330.0,18.0,60.0
3/14/18,-,0.0,1.0,0.0,-,2.0,46.0,0.0,1.0,0.0,38.0,9.0,38.0,-,3.0,130.0,0.0,-,13.0,381.0,0.0,105.0,333.0,28.0,61.0
3/15/18,-,0.0,6.0,0.0,-,0.0,51.0,0.0,4.0,2.0,43.0,7.0,43.0,-,0.0,115.0,0.0,-,13.0,385.0,0.0,93.0,336.0,22.0,61.0
3/16/18,-,0.0,3.0,0.0,-,2.0,39.0,0.0,2.0,1.0,37.0,3.0,37.0,-,4.0,104.0,0.0,-,14.0,384.0,0.0,101.0,337.0,6.0,60.0
3/17/18,-,0.0,6.0,0.0,-,1.0,36.0,0.0,5.0,1.0,33.0,4.0,33.0,-,3.0,86.0,0.0,-,14.0,384.0,0.0,74.0,336.0,15.0,61.0
3/18/18,-,1.0,3.0,0.0,-,2.0,50.0,0.0,3.0,1.0,39.0,13.0,39.0,-,3.0,166.0,0.0,-,15.0,384.0,0.0,132.0,335.0,37.0,63.0
3/19/18,-,0.0,4.0,0.0,-,1.0,52.0,0.0,3.0,1.0,43.0,9.0,43.0,-,3.0,121.0,0.0,-,14.0,391.0,0.0,97.0,342.0,27.0,62.0
3/20/18,-,0.0,2.0,0.0,-,3.0,38.0,0.0,2.0,0.0,35.0,6.0,35.0,-,8.0,123.0,0.0,-,15.0,390.0,0.0,115.0,342.0,16.0,62.0
3/21/18,-,0.0,4.0,0.0,-,2.0,47.0,0.0,2.0,2.0,41.0,7.0,41.0,-,4.0,125.0,0.0,-,13.0,396.0,0.0,121.0,344.0,8.0,63.0
3/22/18,-,0.0,3.0,0.0,-,2.0,37.0,0.0,3.0,0.0,34.0,5.0,34.0,-,5.0,97.0,0.0,-,13.0,396.0,0.0,92.0,341.0,10.0,65.0
3/23/18,-,0.0,3.0,0.0,-,0.0,58.0,0.0,3.0,0.0,51.0,6.0,51.0,-,0.0,145.0,0.0,-,13.0,396.0,0.0,134.0,342.0,10.0,64.0
3/24/18,-,0.0,1.0,0.0,-,0.0,41.0,0.0,1.0,0.0,33.0,7.0,33.0,-,0.0,113.0,0.0,-,11.0,400.0,0.0,99.0,342.0,13.0,64.0
3/25/18,-,0.0,3.0,0.0,-,0.0,43.0,0.0,2.0,1.0,39.0,4.0,39.0,-,0.0,132.0,0.0,-,11.0,401.0,0.0,124.0,343.0,8.0,64.0
3/26/18,-,0.0,6.0,0.0,-,0.0,51.0,0.0,5.0,1.0,47.0,4.0,47.0,-,0.0,137.0,0.0,-,11.0,400.0,0.0,120.0,341.0,17.0,65.0
3/27/18,-,0.0,2.0,0.0,-,1.0,48.0,0.0,2.0,0.0,42.0,6.0,42.0,-,1.0,126.0,0.0,-,10.0,407.0,0.0,117.0,347.0,10.0,65.0
3/28/18,-,0.0,0.0,0.0,-,1.0,46.0,0.0,0.0,0.0,39.0,7.0,39.0,-,1.0,154.0,0.0,-,11.0,401.0,0.0,136.0,344.0,19.0,62.0
3/29/18,-,0.0,1.0,0.0,-,0.0,43.0,0.0,0.0,1.0,38.0,5.0,38.0,-,0.0,105.0,0.0,-,11.0,385.0,0.0,89.0,331.0,16.0,60.0
3/30/18,-,0.0,2.0,0.0,-,3.0,48.0,0.0,2.0,0.0,48.0,3.0,48.0,-,11.0,126.0,0.0,-,13.0,384.0,0.0,126.0,330.0,11.0,61.0
3/31/18,-,0.0,1.0,0.0,-,0.0,21.0,0.0,1.0,0.0,19.0,2.0,19.0,-,0.0,62.0,0.0,-,12.0,380.0,0.0,59.0,326.0,3.0,62.0
4/1/18,-,0.0,3.0,0.0,-,1.0,28.0,0.0,2.0,1.0,22.0,7.0,22.0,-,1.0,79.0,0.0,-,13.0,378.0,0.0,64.0,322.0,16.0,64.0
4/2/18,-,0.0,6.0,0.0,-,1.0,36.0,0.0,6.0,0.0,31.0,6.0,31.0,-,5.0,94.0,0.0,-,14.0,380.0,0.0,92.0,324.0,7.0,65.0
4/3/18,-,0.0,2.0,0.0,-,0.0,56.0,0.0,2.0,0.0,48.0,9.0,48.0,-,0.0,142.0,0.0,-,14.0,391.0,0.0,127.0,334.0,15.0,67.0
4/4/18,-,0.0,3.0,0.0,-,0.0,49.0,0.0,2.0,1.0,42.0,6.0,42.0,-,0.0,139.0,0.0,-,14.0,398.0,0.0,119.0,340.0,20.0,68.0
4/5/18,-,0.0,2.0,0.0,-,0.0,53.0,0.0,1.0,1.0,44.0,9.0,44.0,-,0.0,165.0,0.0,-,14.0,400.0,0.0,144.0,336.0,21.0,71.0
4/6/18,-,1.0,2.0,0.0,-,1.0,38.0,0.0,3.0,0.0,31.0,8.0,31.0,-,2.0,94.0,0.0,-,14.0,396.0,0.0,79.0,333.0,17.0,71.0
4/7/18,-,0.0,4.0,0.0,-,1.0,43.0,0.0,4.0,0.0,35.0,9.0,35.0,-,1.0,98.0,0.0,-,14.0,395.0,0.0,80.0,333.0,19.0,70.0
4/8/18,-,0.0,3.0,0.0,-,1.0,42.0,0.0,3.0,0.0,39.0,4.0,39.0,-,2.0,108.0,0.0,-,14.0,400.0,0.0,100.0,337.0,10.0,69.0
4/9/18,-,0.0,2.0,0.0,-,2.0,37.0,0.0,2.0,0.0,36.0,3.0,36.0,-,5.0,126.0,0.0,-,16.0,406.0,0.0,125.0,346.0,6.0,70.0
4/10/18,-,0.0,5.0,0.0,-,1.0,37.0,0.0,5.0,0.0,33.0,6.0,33.0,-,5.0,104.0,0.0,-,16.0,403.0,0.0,91.0,343.0,18.0,70.0
4/11/18,-,0.0,1.0,0.0,-,1.0,39.0,0.0,1.0,0.0,37.0,3.0,37.0,-,1.0,128.0,0.0,-,16.0,401.0,0.0,117.0,342.0,12.0,69.0
4/12/18,-,0.0,2.0,0.0,-,0.0,35.0,0.0,2.0,0.0,29.0,6.0,29.0,-,0.0,92.0,0.0,-,14.0,400.0,0.0,79.0,341.0,13.0,68.0
4/13/18,-,0.0,0.0,0.0,-,0.0,32.0,0.0,0.0,0.0,25.0,7.0,25.0,-,0.0,84.0,0.0,-,13.0,396.0,0.0,64.0,336.0,20.0,69.0
4/14/18,-,0.0,4.0,0.0,-,0.0,41.0,0.0,3.0,1.0,35.0,6.0,35.0,-,0.0,92.0,0.0,-,13.0,389.0,0.0,79.0,329.0,13.0,68.0
4/15/18,-,0.0,2.0,0.0,-,0.0,24.0,0.0,2.0,0.0,23.0,1.0,23.0,-,0.0,58.0,0.0,-,12.0,390.0,0.0,57.0,330.0,1.0,67.0
4/16/18,-,0.0,5.0,0.0,-,1.0,49.0,0.0,4.0,1.0,42.0,6.0,42.0,-,1.0,140.0,0.0,-,13.0,392.0,0.0,129.0,333.0,11.0,67.0
4/17/18,-,0.0,7.0,0.0,-,1.0,44.0,0.0,6.0,1.0,41.0,4.0,41.0,-,1.0,131.0,0.0,-,12.0,402.0,0.0,128.0,341.0,4.0,67.0
4/18/18,-,0.0,4.0,0.0,-,2.0,32.0,0.0,3.0,1.0,31.0,2.0,31.0,-,6.0,108.0,0.0,-,13.0,400.0,0.0,106.0,338.0,8.0,67.0
4/19/18,-,0.0,2.0,0.0,-,0.0,32.0,0.0,1.0,1.0,27.0,5.0,27.0,-,0.0,116.0,0.0,-,12.0,401.0,0.0,96.0,337.0,20.0,67.0
4/20/18,-,0.0,5.0,0.0,-,1.0,37.0,0.0,4.0,1.0,35.0,3.0,35.0,-,4.0,100.0,0.0,-,12.0,397.0,0.0,101.0,337.0,3.0,64.0
4/21/18,-,0.0,2.0,0.0,-,0.0,38.0,0.0,1.0,1.0,34.0,4.0,34.0,-,0.0,97.0,0.0,-,11.0,397.0,0.0,91.0,337.0,6.0,64.0
4/22/18,-,0.0,0.0,0.0,-,1.0,36.0,0.0,0.0,0.0,30.0,7.0,30.0,-,2.0,98.0,0.0,-,11.0,390.0,0.0,92.0,331.0,8.0,65.0
4/23/18,-,0.0,3.0,0.0,-,0.0,49.0,0.0,2.0,1.0,38.0,10.0,38.0,-,0.0,132.0,0.0,-,11.0,400.0,0.0,110.0,343.0,22.0,63.0
4/24/18,-,0.0,7.0,0.0,-,0.0,50.0,0.0,6.0,1.0,42.0,8.0,42.0,-,0.0,141.0,0.0,-,11.0,403.0,0.0,121.0,344.0,20.0,66.0
4/25/18,-,0.0,4.0,0.0,-,0.0,38.0,0.0,3.0,1.0,31.0,7.0,31.0,-,0.0,91.0,0.0,-,11.0,401.0,0.0,69.0,342.0,22.0,66.0
4/26/18,-,1.0,3.0,0.0,-,0.0,38.0,0.0,2.0,2.0,36.0,2.0,36.0,-,0.0,87.0,0.0,-,11.0,398.0,0.0,81.0,338.0,6.0,67.0
4/27/18,-,0.0,3.0,0.0,-,1.0,38.0,0.0,3.0,0.0,34.0,5.0,34.0,-,1.0,138.0,0.0,-,10.0,401.0,0.0,130.0,340.0,9.0,68.0
4/28/18,-,-1.0,4.0,0.0,-,1.0,47.0,0.0,4.0,-1.0,41.0,6.0,41.0,-,1.0,143.0,0.0,-,10.0,411.0,0.0,130.0,347.0,14.0,70.0
4/29/18,-,0.0,2.0,0.0,-,1.0,32.0,0.0,2.0,0.0,28.0,5.0,28.0,-,1.0,72.0,0.0,-,8.0,409.0,0.0,62.0,342.0,11.0,71.0
4/30/18,-,0.0,8.0,0.0,-,1.0,56.0,0.0,7.0,1.0,50.0,7.0,50.0,-,2.0,111.0,0.0,-,9.0,417.0,0.0,98.0,349.0,15.0,71.0
5/1/18,-,0.0,5.0,0.0,-,0.0,41.0,0.0,4.0,1.0,38.0,3.0,38.0,-,0.0,95.0,0.0,-,8.0,420.0,0.0,85.0,354.0,10.0,69.0
5/2/18,-,1.0,2.0,0.0,-,2.0,41.0,0.0,3.0,0.0,42.0,1.0,42.0,-,8.0,91.0,0.0,-,10.0,420.0,0.0,98.0,359.0,1.0,66.0
5/3/18,-,0.0,0.0,0.0,-,0.0,41.0,0.0,0.0,0.0,34.0,7.0,34.0,-,0.0,105.0,0.0,-,10.0,417.0,0.0,97.0,354.0,8.0,67.0
5/4/18,-,0.0,6.0,0.0,-,1.0,52.0,0.0,3.0,3.0,44.0,8.0,44.0,-,1.0,150.0,0.0,-,11.0,414.0,0.0,106.0,353.0,45.0,67.0
5/5/18,-,0.0,0.0,0.0,-,0.0,43.0,0.0,0.0,0.0,36.0,7.0,36.0,-,0.0,103.0,0.0,-,11.0,411.0,0.0,74.0,348.0,29.0,68.0
5/6/18,-,0.0,5.0,0.0,-,0.0,33.0,0.0,4.0,1.0,30.0,3.0,30.0,-,0.0,116.0,0.0,-,11.0,406.0,0.0,97.0,348.0,19.0,66.0
5/7/18,-,1.0,1.0,0.0,-,1.0,53.0,0.0,2.0,0.0,44.0,9.0,44.0,-,1.0,157.0,0.0,-,11.0,408.0,0.0,143.0,352.0,15.0,66.0
5/8/18,-,0.0,6.0,0.0,-,1.0,51.0,0.0,5.0,1.0,46.0,5.0,46.0,-,1.0,167.0,0.0,-,11.0,409.0,0.0,121.0,349.0,27.0,68.0
5/9/18,-,1.0,3.0,0.0,-,1.0,37.0,0.0,2.0,2.0,34.0,4.0,34.0,-,1.0,131.0,0.0,-,12.0,408.0,0.0,125.0,349.0,7.0,69.0
5/10/18,-,0.0,2.0,0.0,-,1.0,43.0,0.0,2.0,0.0,41.0,3.0,41.0,-,1.0,113.0,0.0,-,11.0,408.0,0.0,91.0,348.0,23.0,68.0
5/11/18,-,0.0,3.0,0.0,-,0.0,39.0,0.0,3.0,0.0,35.0,4.0,35.0,-,0.0,103.0,0.0,-,11.0,409.0,0.0,95.0,350.0,8.0,67.0
5/12/18,-,0.0,5.0,0.0,-,1.0,42.0,0.0,4.0,1.0,38.0,5.0,38.0,-,1.0,83.0,0.0,-,12.0,414.0,0.0,69.0,355.0,15.0,68.0
5/13/18,-,0.0,2.0,0.0,-,1.0,40.0,0.0,1.0,1.0,37.0,4.0,37.0,-,1.0,92.0,0.0,-,12.0,414.0,0.0,76.0,356.0,17.0,67.0
5/14/18,-,1.0,3.0,0.0,-,1.0,42.0,0.0,3.0,1.0,38.0,4.0,38.0,-,1.0,196.0,0.0,-,12.0,413.0,0.0,183.0,356.0,13.0,66.0
5/15/18,-,0.0,6.0,0.0,-,1.0,47.0,0.0,4.0,2.0,35.0,10.0,35.0,-,1.0,125.0,0.0,-,13.0,417.0,0.0,84.0,357.0,35.0,68.0
5/16/18,-,0.0,4.0,0.0,-,1.0,54.0,0.0,4.0,0.0,51.0,4.0,51.0,-,3.0,112.0,0.0,-,13.0,420.0,0.0,105.0,362.0,10.0,66.0
5/17/18,-,0.0,1.0,0.0,-,1.0,54.0,0.0,1.0,0.0,50.0,5.0,50.0,-,2.0,157.0,0.0,-,12.0,419.0,0.0,149.0,359.0,10.0,67.0
5/18/18,-,0.0,3.0,0.0,-,1.0,52.0,0.0,3.0,0.0,46.0,7.0,46.0,-,7.0,124.0,0.0,-,11.0,423.0,0.0,111.0,363.0,20.0,66.0
5/19/18,-,0.0,3.0,0.0,-,1.0,40.0,0.0,3.0,0.0,35.0,6.0,35.0,-,2.0,109.0,0.0,-,12.0,424.0,0.0,99.0,365.0,12.0,67.0
5/20/18,-,0.0,1.0,0.0,-,0.0,51.0,0.0,1.0,0.0,46.0,5.0,46.0,-,0.0,154.0,0.0,-,12.0,423.0,0.0,143.0,362.0,11.0,68.0
5/21/18,-,0.0,3.0,0.0,-,1.0,46.0,0.0,3.0,0.0,42.0,4.0,42.0,-,2.0,133.0,0.0,-,12.0,424.0,0.0,131.0,362.0,4.0,69.0
5/22/18,-,0.0,5.0,0.0,-,2.0,39.0,0.0,4.0,0.0,34.0,6.0,34.0,-,10.0,147.0,0.0,-,11.0,425.0,0.0,119.0,361.0,37.0,69.0
